time_SN_vis, pmt_vis,x_vis,y_vis,z_vis,event_vis
370495.718342, 53.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.762035, 54.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.785722, 59.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.871302, 71.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.943488, 76.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.813202, 81.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.935914, 91.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.879768, 94.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
370495.813687, 99.0, 126.676283367, -53.2630533171, 1137.04225074, 148.0
373116.023798, 9.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.988529, 35.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.042001, 44.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.026385, 52.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.96348, 53.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.014379, 60.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.957509, 64.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.977777, 68.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.971198, 74.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.974226, 76.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.991606, 91.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.970612, 92.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.991094, 92.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.971351, 93.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.956761, 94.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.977776, 94.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.983478, 95.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.018012, 97.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.961227, 98.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.995688, 102.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.974373, 107.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.984109, 107.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.970895, 108.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.967226, 109.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.006205, 109.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.988027, 111.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.98491, 112.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.968114, 112.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.968165, 113.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.965501, 115.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373116.010367, 115.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.956257, 115.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.969422, 116.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
373115.965048, 117.0, 295.357303828, -63.7623105079, 150.813906358, 149.0
377214.244922, 65.0, 130.041952441, 433.926643211, -261.052632601, 150.0
378114.399662, 40.0, 205.929216739, 544.726381125, 53.0540093314, 151.0
378114.47888, 72.0, 205.929216739, 544.726381125, 53.0540093314, 151.0
378114.418742, 82.0, 205.929216739, 544.726381125, 53.0540093314, 151.0
378114.373757, 102.0, 205.929216739, 544.726381125, 53.0540093314, 151.0
381341.411329, 1.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.359253, 7.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.377248, 13.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.447245, 16.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.381574, 26.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.376211, 28.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.352873, 43.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.368395, 44.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.409713, 59.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.421329, 61.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.339549, 65.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.365527, 65.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.363017, 69.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.356637, 69.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.499273, 73.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.376153, 83.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.340789, 83.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.346509, 83.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.368585, 85.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.346036, 85.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.381795, 86.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.348828, 87.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.3648, 88.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.37625, 94.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.349656, 99.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.347142, 100.0, 237.08997958, 264.492042345, 422.654680789, 152.0
381341.360161, 108.0, 237.08997958, 264.492042345, 422.654680789, 152.0
384747.426483, 98.0, 118.144323136, -455.586783954, 140.984743868, 153.0
384747.351432, 111.0, 118.144323136, -455.586783954, 140.984743868, 153.0
384747.373719, 113.0, 118.144323136, -455.586783954, 140.984743868, 153.0
385735.531847, 7.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.528607, 7.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.537346, 23.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.510997, 30.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.504401, 44.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.536156, 45.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.50899, 50.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.518469, 51.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.644086, 72.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.557898, 73.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.751185, 77.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385736.116715, 78.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.513959, 80.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.534125, 85.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.552118, 86.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385737.322853, 86.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.517825, 87.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.511731, 90.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.514299, 92.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.619589, 93.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.982275, 94.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.519537, 96.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.670749, 98.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.874639, 107.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.495888, 109.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.525565, 110.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.499263, 110.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.498471, 111.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.502098, 111.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.601122, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.50843, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.596981, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385736.218865, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.51402, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.500492, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.507413, 112.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.528539, 113.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.562168, 113.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.517707, 113.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.518378, 114.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.522413, 114.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.491482, 115.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.586087, 115.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385735.734523, 116.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
385736.723778, 119.0, 327.046755302, -204.23569669, -26.3443903886, 154.0
389781.68201, 39.0, 143.51457914, -628.938480926, 1396.46442175, 155.0
390350.562681, 4.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.479706, 10.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.455097, 34.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.655119, 37.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.482907, 39.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.474885, 39.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.489469, 40.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.494333, 43.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.515954, 46.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.546166, 52.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.480153, 54.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.469559, 58.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.443345, 59.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.442429, 59.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.461575, 69.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.442822, 71.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.510695, 73.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.467399, 76.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.4717, 76.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.478429, 77.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.499463, 78.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.570064, 78.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.51847, 88.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.481644, 89.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.607084, 89.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.4656, 93.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.459043, 94.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.465587, 95.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.580033, 96.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.454735, 97.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.514549, 98.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.494465, 99.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.533578, 107.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.477867, 113.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.490264, 115.0, 194.990509989, -401.438113436, 577.952664273, 156.0
390350.46054, 115.0, 194.990509989, -401.438113436, 577.952664273, 156.0
393079.812428, 48.0, 87.2833259858, -491.975970518, 265.090223535, 157.0
393079.646925, 67.0, 87.2833259858, -491.975970518, 265.090223535, 157.0
393079.658958, 96.0, 87.2833259858, -491.975970518, 265.090223535, 157.0
393079.778183, 111.0, 87.2833259858, -491.975970518, 265.090223535, 157.0
396990.709779, 32.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.528127, 44.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.340305, 47.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.365216, 50.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.35308, 86.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.459945, 90.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.573678, 94.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396991.236161, 98.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.333849, 99.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.410643, 108.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
396990.280601, 113.0, 11.7904742619, -404.141359218, 223.675538857, 158.0
397836.515722, 11.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.516094, 22.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.595929, 22.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.652537, 27.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.478811, 28.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.512971, 29.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.570765, 30.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.516943, 31.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.462812, 34.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.509085, 36.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.590491, 38.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.525178, 43.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.549861, 45.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.515892, 48.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.611297, 50.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.523843, 56.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.635568, 57.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.493025, 69.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.585164, 70.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.530424, 72.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.503787, 77.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.690481, 80.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.536307, 85.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.553908, 91.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.529463, 94.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.552882, 101.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
397836.568522, 103.0, 172.22778079, -52.0280478497, 946.876745753, 159.0
401626.697804, 61.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.807884, 66.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.737931, 84.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.722952, 85.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.740978, 102.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.662752, 103.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.648543, 106.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.647652, 106.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
401626.635933, 108.0, 192.615326267, 356.629197557, -42.6095383442, 160.0
404110.888071, 47.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.868176, 58.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404111.368275, 69.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.910347, 84.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.85098, 87.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.839245, 87.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404111.05517, 92.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.907859, 92.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.929625, 97.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.880579, 97.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404111.000078, 101.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404111.174497, 102.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.923306, 105.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
404110.828473, 108.0, 77.3359540957, -67.9700005038, 155.187352099, 161.0
406167.407647, 4.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.387641, 7.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.39149, 8.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.391033, 10.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.416998, 12.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.389262, 12.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.40404, 12.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.558847, 13.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.518749, 14.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.617596, 15.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.485921, 19.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.457816, 19.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.393856, 24.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.426098, 30.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.376418, 31.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.403539, 31.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.391041, 31.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.41435, 31.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.503566, 32.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.380689, 32.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.734545, 34.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.411, 34.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.381806, 36.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.43571, 36.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.403049, 36.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.393138, 37.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.393613, 37.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.390447, 47.0, 321.896700461, -323.773214344, 906.371957203, 162.0
406167.453753, 47.0, 321.896700461, -323.773214344, 906.371957203, 162.0
